D:\FCM\sort original MDS42\2021.01.10\OS1 before sort_7.daf
All

Object Number	Area_M02	Aspect Ratio Intensity_M02_Ch02	Height_M02	Intensity_MC_Ch02	Length_M02	Width_M02
3855	5.33333333333333	0.749073364385024	2.66666666666667	1075.73214285714	2.66666666666667	2.33333333333333
3856	7.11111111111111	0.814498322211285	3.33333333333333	721.428571428572	3.33333333333333	2.66666666666667
3857	9.66666666666667	0.424507491826394	4.33333333333333	3350.50000000001	4.33333333333333	3
3858	7.77777777777778	0.84828191527842	3.33333333333333	1226.26851851852	3.33333333333333	3
3859	8.77777777777778	0.649621064377207	4	1337.79285714286	4	2.66666666666667
3860	22.1111111111111	0.678487111590834	6	3846.12295081968	6	4.66666666666667
3861	4.55555555555556	0.929324601223368	2.33333333333333	533.338709677418	2.33333333333333	2.33333333333333
3862	8.33333333333333	0.946580832122918	3	751.551724137935	3	3
3863	5.55555555555555	0.936083776488968	2.66666666666667	2404.4765625	2.66666666666667	2.33333333333333
3864	9.88888888888889	0.63233479163231	3.66666666666667	3171.15384615387	3.66666666666667	3
3865	0	0	0	696.964285714286	0	0
3866	3.44444444444444	0.568871282746042	2	609.09375	2	2
3867	6.55555555555555	0.528992129698646	3	2188.421875	3	2.66666666666667
3868	0	0	0	764.285714285716	0	0
3869	7.44444444444444	0.450771120649156	3.66666666666667	3454.02631578948	3.66666666666667	2.33333333333333
3870	5.22222222222222	0.785312916228225	2.66666666666667	892.653846153845	2.66666666666667	2.33333333333333
3871	7.44444444444444	0.804514445473884	3.33333333333333	888.333333333332	3.33333333333333	2.66666666666667
3872	4.44444444444444	0.739176116579003	2.33333333333333	622.571428571431	2.33333333333333	2.33333333333333
3873	12.3333333333333	0.762218885137873	4.33333333333333	1351.046875	4.33333333333333	3.66666666666667
3874	5.55555555555555	0.753059627013946	3	1407.17410714285	3	2.33333333333333
3875	6.77777777777778	0.427970850465282	3.33333333333333	1539.9	3.33333333333333	2.33333333333333
3876	11.6666666666667	0.508957424217271	5	2380.80500000001	5	2.66666666666667
3877	2.66666666666667	0.443399582144499	2.33333333333333	379	2.33333333333333	1.33333333333333
3878	0	0	0	458.839285714287	0	0
3879	9.11111111111111	0.392329291672265	4	2780.62068965518	4	2.66666666666667
3880	6.22222222222222	0.551925994393539	3	1750.40972222222	3	2.33333333333333
3881	16.7777777777778	0.50494816250174	5.66666666666667	2721.71551724139	5.66666666666667	3.66666666666667
3882	7.22222222222222	0.577097482211444	3.33333333333333	2658.8275862069	3.33333333333333	2.66666666666667
3883	10.7777777777778	0.493429699679358	4	3105.17905405407	4	3.33333333333333
3884	9.22222222222222	0.839840494292539	3.66666666666667	1773.24180327866	3.66666666666667	3
3885	9.55555555555555	0.569909147893201	3.66666666666667	2725.73333333332	3.66666666666667	3
3886	5.77777777777778	0.774027006380326	2.66666666666667	905.100000000001	2.66666666666667	2.33333333333333
3887	6.33333333333333	0.896773348388354	2.66666666666667	2681.04166666666	2.66666666666667	2.66666666666667
3888	0	0	0	19.7840909090909	0	0
3889	8.33333333333333	0.68267438652456	3.66666666666667	3244.09121621621	3.66666666666667	2.66666666666667
3890	7.77777777777778	0.594603975779982	3.66666666666667	3433.74166666667	3.66666666666667	2.66666666666667
3891	9.22222222222222	0.565528186471921	4	2886.61637931033	4	3
3892	5.33333333333333	0.703604801048642	3	1369.92105263158	3	2
3893	13.7777777777778	0.346076292542846	5.66666666666667	5326.42045454546	5.66666666666667	3
3894	8.22222222222222	0.403841075669983	4	3259.98706896551	4	2.33333333333333
3895	8	0.6455344567813	3.33333333333333	2596.62890625	3.33333333333333	2.66666666666667
3896	6.55555555555555	0.93634913473079	3	2296	3	2.66666666666667
3897	10.1111111111111	0.738254983118773	3.66666666666667	2529.55645161289	3.66666666666667	3.33333333333333
3898	5.55555555555555	0.617249614996082	2.66666666666667	1989.73809523809	2.66666666666667	2.33333333333333
3899	0	0	0	832.428571428571	0	0
3900	5.77777777777778	0.646724008071983	3	2190.97619047619	3	2.33333333333333
3901	7.55555555555555	0.780499485378422	3	2037.35483870969	3	3
3902	8.33333333333333	0.546135358797958	3.66666666666667	2199.1875	3.66666666666667	2.66666666666667
3903	8.77777777777778	0.943368912421229	3.33333333333333	5042.875	3.33333333333333	3
3904	10.4444444444444	0.893937980213681	3.66666666666667	2474.95161290324	3.66666666666667	3.33333333333333
3905	10.7777777777778	0.870511292398933	3.66666666666667	3266.0909090909	3.66666666666667	3.66666666666667
3906	7.88888888888889	0.528278985873503	3.66666666666667	2507.34722222223	3.66666666666667	2.66666666666667
3907	9.22222222222222	0.802121501705595	3.33333333333333	1052.7205882353	3.33333333333333	3
3908	6	0.735404417079424	2.66666666666667	1869.96551724138	2.66666666666667	2.66666666666667
3909	4.66666666666667	0.704731988491327	2.66666666666667	1432.06696428572	2.66666666666667	2
3910	5.22222222222222	0.822166999663534	2.66666666666667	1810.78365384616	2.66666666666667	2.33333333333333
3911	7.77777777777778	0.587595124517086	3.33333333333333	3251.1551724138	3.33333333333333	2.66666666666667
3912	0	0	0	279.821428571429	0	0
3913	13	0.454088021245537	5.33333333333333	3564.65384615384	5.33333333333333	3
3914	9.55555555555555	0.536354901162854	4.33333333333333	1631.59999999999	4.33333333333333	3
3915	8.88888888888889	0.403711921274892	4	2967.33870967741	4	2.66666666666667
3916	5.22222222222222	0.838636459095112	2.66666666666667	543.428571428572	2.66666666666667	2.33333333333333
3917	7.55555555555555	0.841795635910982	3	906.159482758623	3	3
3918	6.77777777777778	0.540881508621925	3.33333333333333	2453.70967741935	3.33333333333333	2.33333333333333
3919	8.77777777777778	0.898585780831869	3.66666666666667	1137.38095238095	3.66666666666667	3
3920	4.55555555555556	0.965980976194795	2.33333333333333	2735.28125000001	2.33333333333333	2.33333333333333
3921	6.55555555555555	0.808867787869234	3	1068.74074074074	3	2.66666666666667
3922	6.22222222222222	0.507766134505004	3.33333333333333	2096.40384615384	3.33333333333333	2.33333333333333
3923	10.7777777777778	0.561635579724048	4	5381.04296875	4	3.33333333333333
3924	5.88888888888889	0.620199185456046	3	2165.66666666667	3	2.33333333333333
3925	9	0.507199861630617	4	3862.06578947368	4	2.66666666666667
3926	10.8888888888889	0.779871251279024	4	1583.8141891892	4	3.33333333333333
3927	5.22222222222222	0.897446870459471	2.66666666666667	1455.66071428572	2.66666666666667	2.33333333333333
3928	6.11111111111111	0.682401538093977	3	1703.78703703704	3	2.33333333333333
3929	7.88888888888889	0.422840064822364	3.66666666666667	3305.29166666668	3.66666666666667	2.66666666666667
3930	5.66666666666667	0.602741597250723	2.66666666666667	2055	2.66666666666667	2.33333333333333
3931	7.22222222222222	0.6424264549786	3.33333333333333	2344.7801724138	3.33333333333333	2.66666666666667
3932	6.33333333333333	0.80475354106348	3	1419.16964285714	3	2.66666666666667
3933	7.44444444444444	0.588146452972686	3	2761.28703703704	3	3
3934	8.33333333333333	0.580001738595339	3.66666666666667	2856.02941176471	3.66666666666667	2.66666666666667
3935	4.66666666666667	0.752867023744985	2.33333333333333	584.543103448277	2.33333333333333	2.33333333333333
3936	5.33333333333333	0.707172362700506	2.66666666666667	1713.25925925926	2.66666666666667	2.33333333333333
3937	8.33333333333333	0.756773980236666	3.33333333333333	1366.55208333334	3.33333333333333	3
3938	10.1111111111111	0.430863577214651	4	2411.36486486486	4	3.33333333333333
3939	0	0	0	846.274038461536	0	0
3940	11.1111111111111	0.397939496457273	4.66666666666667	3513.82708333331	4.66666666666667	3
3941	5.55555555555555	0.851804311768944	2.66666666666667	861.142857142856	2.66666666666667	2.33333333333333
3942	8.11111111111111	0.433277817328052	3.66666666666667	3245.41935483872	3.66666666666667	2.66666666666667
3943	6.66666666666667	0.818766918456238	3	882	3	2.66666666666667
3944	5	0.933489988586452	2.33333333333333	1723.15178571428	2.33333333333333	2.33333333333333
3945	9.55555555555555	0.460480147395155	3.66666666666667	3439.8515625	3.66666666666667	3
3946	0	0	0	894.321969696972	0	0
3947	6.11111111111111	0.584550425728387	3.33333333333333	3021.10714285714	3.33333333333333	2.33333333333333
3948	6.22222222222222	0.570443206618953	3.66666666666667	2081.9761904762	3.66666666666667	2
3949	7.88888888888889	0.954588729505784	3.33333333333333	903.022727272729	3.33333333333333	3
3950	6.11111111111111	0.621873040513276	3	2039.875	3	2.33333333333333
3951	7.88888888888889	0.490873561036823	3.66666666666667	2267.96634615385	3.66666666666667	2.66666666666667
3952	4.55555555555556	0.94040157838569	2.33333333333333	1253.171875	2.33333333333333	2.33333333333333
3953	3.88888888888889	0.399214813529183	2.66666666666667	906.308333333329	2.66666666666667	1.66666666666667
3954	6.33333333333333	0.707615342564875	3	1844.12500000001	3	2.33333333333333
3955	12.1111111111111	0.856615764914245	4	1493.64919354839	4	3.66666666666667
3956	6.55555555555555	0.481538449850244	3.33333333333333	3097.37999999999	3.33333333333333	2.33333333333333
3957	6.77777777777778	0.478003816594223	3.33333333333333	1808.14285714286	3.33333333333333	2.33333333333333
3958	5.33333333333333	0.67643104960157	2.66666666666667	1339.75446428572	2.66666666666667	2.33333333333333
3959	11.1111111111111	0.605912872636232	4.33333333333333	2514.49568965517	4.33333333333333	3
3960	6.55555555555555	0.758142644755332	3	1541.04761904762	3	2.66666666666667
3961	6.88888888888889	0.867987278377933	3	699.547619047619	3	2.66666666666667
3962	5.77777777777778	0.98340191365503	2.66666666666667	697.584821428571	2.66666666666667	2.66666666666667
3963	8	0.584945515153242	3.33333333333333	2263.5625	3.33333333333333	3
3964	12.6666666666667	0.6118754321333	4.66666666666667	1578.47413793104	4.66666666666667	3.33333333333333
3965	5.77777777777778	0.658124294254473	2.66666666666667	1324.7962962963	2.66666666666667	2.66666666666667
3966	10.4444444444444	0.819929746246074	3.66666666666667	2373.13793103448	3.66666666666667	3.33333333333333
3967	6.55555555555555	0.45367354248589	3.33333333333333	2371.00892857143	3.33333333333333	2.33333333333333
3968	11.1111111111111	0.804293373277192	4.33333333333333	2930.9698275862	4.33333333333333	3.33333333333333
3969	10	0.595579315057788	4	3042.89903846152	4	3
3970	5.88888888888889	0.758323758856673	2.66666666666667	2096.70833333333	2.66666666666667	2.66666666666667
3971	6	0.508272427079149	3	2417.75862068966	3	2.33333333333333
3972	4.66666666666667	0.832820964903635	2.33333333333333	922.384615384616	2.33333333333333	2.33333333333333
3973	5.66666666666667	0.452266449282815	3.33333333333333	1903.11413043479	3.33333333333333	2
3974	5.33333333333333	0.837538086129674	2.66666666666667	853.000000000002	2.66666666666667	2.33333333333333
3975	6.44444444444444	0.537634444749142	3	2078.15384615385	3	2.66666666666667
3976	5.11111111111111	0.927332097777138	2.66666666666667	997.607142857145	2.66666666666667	2.33333333333333
3977	9.22222222222222	0.334653490404267	4.33333333333333	4063.46120689655	4.33333333333333	2.33333333333333
3978	5.44444444444444	0.853969046651919	2.66666666666667	658.011904761906	2.66666666666667	2.33333333333333
