D:\FCM\sort original MDS42\2021.01.10\OS1 before sort_7.daf
All

Object Number	Area_M02	Aspect Ratio Intensity_M02_Ch02	Aspect Ratio_M02	Height_M02	Intensity_MC_Ch02	Length_M02	Width_M02
4491	6.55555555555555	0.809094386260327	0.853093673004693	3	877.879999999995	3	2.66666666666667
4492	8.66666666666667	0.413402998931692	0.617029902991405	4	3442.54999999998	4	2.66666666666667
4493	0	0	0	0	318	0	0
4494	9.11111111111111	0.474319574908367	0.681193863939756	4	2504.86160714287	4	2.66666666666667
4495	6.44444444444444	0.742747356025022	0.810401730375063	3	1739.13095238095	3	2.66666666666667
4496	7.33333333333333	0.717137076901088	0.835905132184818	3	2049.11111111111	3	3
4497	9.77777777777778	0.632532874075264	0.69912272627932	4	2570.56696428571	4	3
4498	6.88888888888889	0.770451126648008	0.812262076273818	3	2177.10185185185	3	2.66666666666667
4499	6.33333333333333	0.524401952479268	0.76415328292214	3	2220.41935483871	3	2.33333333333333
4500	3.55555555555556	0.875683039757084	0.882719076741684	2	407	2	2
4501	5.88888888888889	0.748651803301807	0.796277844339259	2.66666666666667	1359.11111111111	2.66666666666667	2.66666666666667
4502	6.66666666666667	0.716135930948556	0.830364580476666	3	1621.25925925926	3	2.66666666666667
4503	6.22222222222222	0.719028697114044	0.847398769811779	2.66666666666667	2001.85714285714	2.66666666666667	2.66666666666667
4504	5.44444444444444	0.781202317766137	0.801103732183264	2.66666666666667	1041.92592592593	2.66666666666667	2.33333333333333
4505	7.66666666666667	0.878126041655631	0.907231986254174	3	1435.5	3	3
4506	4.66666666666667	0.930265585385851	0.949089024567232	2.33333333333333	1764.52380952381	2.33333333333333	2.33333333333333
4507	10.4444444444444	0.702135183961903	0.772259436141368	3.66666666666667	1371.71551724138	3.66666666666667	3.33333333333333
4508	5.55555555555555	0.681890212295529	0.671713986599394	3	1493.51923076923	3	2
4509	0	0	0	0	308.676724137932	0	0
4510	7.44444444444444	0.866757641055512	0.875402168063111	3	948.300925925926	3	3
4511	5.33333333333333	0.64510813992218	0.814995531190068	2.66666666666667	1164.66071428572	2.66666666666667	2.33333333333333
4512	0	0	0	0	1045.45833333333	0	0
4513	16.2222222222222	0.800423065688506	0.913504697878117	4.66666666666667	1741.45689655173	4.66666666666667	4.33333333333333
4514	6.33333333333333	0.581947617461073	0.699630860474754	3.33333333333333	1585.94230769231	3.33333333333333	2.33333333333333
4515	10.5555555555556	0.550223651147209	0.716584955254206	4	3371.18965517242	4	3.33333333333333
4516	9	0.490218488386082	0.646844295392811	4	6199.85135135137	4	2.66666666666667
4517	6.11111111111111	0.640418355359419	0.844333957041755	2.66666666666667	1431.24583333333	2.66666666666667	2.66666666666667
4518	7.77777777777778	0.779916444129412	0.872955369340396	3.33333333333333	3035.82258064517	3.33333333333333	2.66666666666667
4519	7	0.496718994361043	0.692009919099214	3.33333333333333	2936.41666666667	3.33333333333333	2.33333333333333
4520	12	0.883635304585405	0.89890398638386	4	982.166666666665	4	3.66666666666667
4521	7.88888888888889	0.621438584047399	0.788681183431985	3.66666666666667	2449.51851851852	3.66666666666667	2.66666666666667
4522	8	0.504436740635617	0.67967411941383	3.66666666666667	3102.89919354838	3.66666666666667	2.66666666666667
4523	9.88888888888889	0.520713142628896	0.608492384588092	4.33333333333333	2925.61111111112	4.33333333333333	2.66666666666667
4524	6.77777777777778	0.790511329275645	0.855808314703898	3	1620.4	3	2.66666666666667
4525	4.55555555555556	0.883686740806547	0.913989324928801	2.33333333333333	1308.375	2.33333333333333	2.33333333333333
4526	4.55555555555556	0.553131913555302	0.640550366710983	2.66666666666667	1636.20967741936	2.66666666666667	2
4527	5.33333333333333	0.678614442822614	0.831452674668924	2.66666666666667	1804.07142857143	2.66666666666667	2.33333333333333
4528	7.22222222222222	0.679348067162752	0.820028653046425	3	1474.75000000001	3	2.66666666666667
4529	5.33333333333333	0.778080199892025	0.814995531190069	2.66666666666667	1332.25	2.66666666666667	2.33333333333333
4530	6.77777777777778	0.727331841299656	0.826446572211633	3	1116.83333333333	3	2.66666666666667
4531	5.44444444444444	0.607699955914381	0.707612475382832	3	1237.50862068966	3	2.33333333333333
4532	6.33333333333333	0.600243454174487	0.765562385093896	3.33333333333333	1577.36607142858	3.33333333333333	2.33333333333333
4533	6.44444444444444	0.609199799297071	0.833651999399893	3	1637.94642857143	3	2.66666666666667
4534	5.44444444444444	0.67283910028619	0.785221724542225	2.66666666666667	2014.76724137932	2.66666666666667	2.33333333333333
4535	6.66666666666667	0.504158785198424	0.732583389841283	3.33333333333333	2432.13793103448	3.33333333333333	2.66666666666667
4536	5.55555555555555	0.744913000070264	0.806825328285167	2.66666666666667	2015.25925925926	2.66666666666667	2.33333333333333
4537	6.44444444444444	0.574335044507099	0.705911386941931	3.33333333333333	1551.01785714286	3.33333333333333	2.33333333333333
4538	5.33333333333333	0.628463683094083	0.782793322620585	2.66666666666667	1518.05555555556	2.66666666666667	2.33333333333333
4539	10.8888888888889	0.77144581556169	0.840957035433	3.66666666666667	1562.19444444444	3.66666666666667	3.66666666666667
4540	0	0	0	0	967.323275862064	0	0
4541	5.88888888888889	0.516339667080839	0.708213734114497	3	1545.33333333333	3	2.33333333333333
4542	8.55555555555555	0.686860496429255	0.755229969312567	3.66666666666667	1425.04166666668	3.66666666666667	3
4543	6.33333333333333	0.805902983951279	0.834047299683765	2.66666666666667	1529.28571428571	2.66666666666667	2.66666666666667
4544	6.88888888888889	0.827743873098387	0.870790112845291	3	982.42857142857	3	2.66666666666667
4545	6.33333333333333	0.53347570392413	0.667991510566521	3.33333333333333	2318.48214285714	3.33333333333333	2.33333333333333
4546	3.88888888888889	0.765684187815791	0.734257033851187	2.33333333333333	1117.18452380952	2.33333333333333	2
4547	5.33333333333333	0.65958060380538	0.728418653696297	2.66666666666667	618.153846153847	2.66666666666667	2.33333333333333
4548	9.77777777777778	0.559004425907843	0.755064345888281	4	3177.28703703705	4	3
4549	5.77777777777778	0.619753626167343	0.709920220992794	3	1846.66666666666	3	2.33333333333333
4550	0	0	0	0	485.5	0	0
4551	7.66666666666667	0.682521106837139	0.795448362332487	3.33333333333333	3763.83928571429	3.33333333333333	2.66666666666667
4552	7.11111111111111	0.692308785471293	0.78979791842528	3.33333333333333	2148.29326923078	3.33333333333333	2.66666666666667
4553	6.55555555555555	0.795126279154208	0.879453912686502	3	1339.2380952381	3	2.66666666666667
4554	0	0	0	0	664.625	0	0
4555	11.2222222222222	0.749355083778579	0.775205160144481	4.33333333333333	2577.70833333333	4.33333333333333	3.33333333333333
4556	0	0	0	0	604.535714285714	0	0
4557	4	0.912725571094172	0.839146382059225	2.33333333333333	1618.66666666666	2.33333333333333	2
4558	8.77777777777778	0.542922441533471	0.766645963912023	3.66666666666667	2944.41810344828	3.66666666666667	3
4559	6.66666666666667	0.917884685099654	0.920265509189845	3	529.083333333334	3	2.66666666666667
4560	7.44444444444444	0.663220759803774	0.800636230194587	3.33333333333333	1982.05603448275	3.33333333333333	2.66666666666667
4561	0	0	0	0	620.043478260868	0	0
4562	11.6666666666667	0.53405786695528	0.710318271452054	4.33333333333333	6529.58783783781	4.33333333333333	3.33333333333333
4563	5.33333333333333	0.939424604020081	0.876829589033769	2.66666666666667	2605.18965517242	2.66666666666667	2.33333333333333
4564	0	0	0	0	1088.28448275862	0	0
4565	9.11111111111111	0.821682950014944	0.879756150116566	3.66666666666667	1035.39285714285	3.66666666666667	3.33333333333333
4566	7.11111111111111	0.57133746184438	0.702278022771236	3.33333333333333	1915.35507246376	3.33333333333333	2.66666666666667
4567	4.66666666666667	0.661812460134954	0.752788512339649	2.66666666666667	843.009615384613	2.66666666666667	2
4568	11.4444444444444	0.816250891683667	0.857919718674934	4	2939.54545454547	4	3.33333333333333
4569	8.88888888888889	0.388158550819203	0.654735414104232	4	3376.94687500003	4	2.66666666666667
4570	7	0.543554429342891	0.683634724474138	3	3032.5	3	3
4571	8.33333333333333	0.791930774549482	0.866224313547985	3.33333333333333	1651.74999999999	3.33333333333333	3
4572	8.55555555555555	0.665597120321822	0.801378350217645	3.66666666666667	3037.4827586207	3.66666666666667	3
4573	8.88888888888889	0.962960170457243	0.908756419529886	3.33333333333333	552.773809523809	3.33333333333333	3
4574	8.44444444444444	0.471620363675929	0.623394631422544	4	2507.61111111111	4	2.66666666666667
4575	7.33333333333333	0.630764878427085	0.806838921576046	3.33333333333333	1926.82258064516	3.33333333333333	2.66666666666667
4576	4.77777777777778	0.711866453181159	0.740782735551556	2.66666666666667	1166.96153846154	2.66666666666667	2
4577	1.77777777777778	0.672804732642128	1	1.33333333333333	476.099999999999	1.33333333333333	1.33333333333333
4578	6.66666666666667	0.529278062530815	0.670596403602191	3.33333333333333	2328.70833333334	3.33333333333333	2.33333333333333
4579	6.77777777777778	0.60397342981266	0.759543561462393	3	2716.66964285714	3	2.66666666666667
4580	4.44444444444444	0.730708094975375	0.805920855521924	2.33333333333333	1262.59134615385	2.33333333333333	2.33333333333333
4581	7	0.756005893582099	0.868555170047148	3	1533.53846153846	3	2.66666666666667
4582	5.22222222222222	0.65684501574289	0.768803922208605	2.66666666666667	1735.4423076923	2.66666666666667	2.33333333333333
4583	7.66666666666667	0.91940524199434	0.896039579437146	3.33333333333333	764.898809523807	3.33333333333333	3
4584	0	0	0	0	1059	0	0
4585	0	0	0	0	326.160714285714	0	0
4586	7.33333333333333	0.743255123318181	0.771491864243556	3.33333333333333	1578.35714285715	3.33333333333333	2.66666666666667
4587	12.4444444444444	0.597605356692659	0.683617454324171	4.66666666666667	4522.98275862069	4.66666666666667	3.33333333333333
4588	11.5555555555556	0.679816372642404	0.745246506754694	4	1323.90476190476	4	3.66666666666667
4589	9.55555555555555	0.844304594411083	0.89658822325258	3.66666666666667	1053.2	3.66666666666667	3.33333333333333
4590	6.77777777777778	0.933833168174995	0.960488317954256	2.66666666666667	780.250000000002	2.66666666666667	2.66666666666667
4591	9.66666666666667	0.448099003703036	0.679956225235405	4	4050.23076923078	4	3
4592	6	0.59263735297474	0.776724196479315	3	2180.95370370371	3	2.33333333333333
4593	0	0	0	0	324.458333333333	0	0
4594	4	0.643598705353603	0.765399908909666	2.33333333333333	1291.85714285715	2.33333333333333	2
4595	4.77777777777778	0.996723360931728	0.767213524923498	2.66666666666667	761.461206896551	2.66666666666667	2
4596	9.66666666666667	0.796349281218444	0.814586963165246	3.66666666666667	2378.35714285714	3.66666666666667	3
4597	5.44444444444444	0.666950119277025	0.832645117893125	2.66666666666667	997	2.66666666666667	2.33333333333333
4598	9	0.527437195386902	0.678982403337643	4	1451.13793103448	4	2.66666666666667
4599	7.11111111111111	0.85398743108071	0.896965014535021	3	836.277777777776	3	2.66666666666667
4600	6.88888888888889	0.686956155306895	0.831099307741436	3	1951.08870967742	3	2.66666666666667
4601	0	0	0	0	311.684523809523	0	0
4602	5.33333333333333	0.787835711421579	0.849454881929429	2.66666666666667	1173.07386363636	2.66666666666667	2.33333333333333
4603	2.22222222222222	0.734930647801665	0.790569415042095	1.66666666666667	621.900000000001	1.66666666666667	1.33333333333333
4604	6.44444444444444	0.802954428351376	0.927654095710974	2.66666666666667	1293.32	2.66666666666667	2.66666666666667
4605	7.22222222222222	0.614206398445937	0.766914469067121	3.33333333333333	1766.84615384615	3.33333333333333	2.66666666666667
4606	6.33333333333333	0.617646139275321	0.725077006146693	3	1681.19642857143	3	2.66666666666667
4607	7.11111111111111	0.840873230628873	0.877528929322705	3	2081.46428571428	3	2.66666666666667
4608	8.77777777777778	0.462141295145175	0.618135964889115	4	2214.26086956522	4	2.66666666666667
4609	9.11111111111111	0.416853004466384	0.62101010462073	4	3106.78448275863	4	2.66666666666667
4610	5.55555555555555	0.697819129896524	0.821635366937558	3	1384.44642857142	3	2.33333333333333
4611	9.44444444444444	0.442540486724491	0.611660967044351	4	3699.6896551724	4	3
4612	7.55555555555555	0.621614103869283	0.779300241576137	3.33333333333333	3119.94921875	3.33333333333333	2.66666666666667
4613	10.3333333333333	0.727001334311205	0.838828229347008	3.66666666666667	4620.55136986298	3.66666666666667	3.33333333333333
4614	9.44444444444444	0.445512733794055	0.708280518688857	4	3192.19230769232	4	3
4615	6.22222222222222	0.645199294780128	0.793680219490065	3.33333333333333	1382.68965517241	3.33333333333333	2.33333333333333
4616	7.44444444444444	0.489934242602144	0.695180708022695	3.33333333333333	2516.36206896551	3.33333333333333	2.66666666666667
4617	3	0.378040088928134	0.540061724867322	2.33333333333333	376.30078125	2.33333333333333	1.33333333333333
4618	10.4444444444444	0.467306499522731	0.645493142353144	4.33333333333333	2119.74324324325	4.33333333333333	3
4619	16.4444444444444	0.798895440658447	0.908802558392628	4.66666666666667	1940.01351351352	4.66666666666667	4.33333333333333
4620	5	0.878905818547957	0.910548443995081	2.33333333333333	740.119047619046	2.33333333333333	2.33333333333333
4621	7.11111111111111	0.74711368706466	0.820790009427887	3	1404.65178571428	3	2.66666666666667
4622	10.7777777777778	0.678571964960219	0.70920114170657	4	2586.5138888889	4	3.33333333333333
4623	8.77777777777778	0.458736558407149	0.650470598412908	4	2423.875	4	2.66666666666667
4624	4.11111111111111	0.780586093731008	0.80850278493051	2.33333333333333	1115.25	2.33333333333333	2
4625	9.55555555555555	0.579636173218456	0.769421070389004	3.66666666666667	3119.81756756756	3.66666666666667	3
4626	8.22222222222222	0.793381141799649	0.868733239890721	3.33333333333333	2337.9224137931	3.33333333333333	3
4627	4.88888888888889	0.965817040358735	0.971580146824664	2.33333333333333	1070.07692307692	2.33333333333333	2.33333333333333
